participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.pay1,player.pay2,player.photoid,player.full_path_to_image,player.image_info,player.full_path_to_image_ex,player.image_info_ex,player.submitted,player.word,player.promotion_verbal,player.promotion_recognizability,player.promotion_originality,player.decoded,player.image_data,player.colourblindness,player.english,player.english_proficiency,player.creativity,player.difficulty,player.stereotypes,player.investment_likelihood,player.persuasiveness,player.risk_preference,player.competition,player.yourguess,player.guess_norig,player.bonus_originality,player.bonus_recognizability,player.testq,player.test_task,player.workerID,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
1,wfarm3ii,,0,2,3,a1_intro_task,Task,2020-12-01 11:21:20.678322+00:00,1,,,0.00,1,,,,,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAeAAAAIICAYAAAC2Kz3nAAARhElEQVR4nO3dTW4b17YG0J0ZOPEEOAQPQMATcJ32zRA8g6T1ehdkGuk4ndcOBEQzuJlBPINkBklLTC9piT2e16iiRf1SLJqqr+i1gIJgR97c5xCoL4enqlgFAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAg7SLqnZV1dZVrfU/r6raT2N3BgAnqJ1Vtes+dB87rrvfAwA+gXa2teLddayFMAB8Em31zPDdWgkDAAdoF3uG7+a4GLtzAJiwthwYwMuxOweACRsUvv1eMAAw0OAAbmN3DgATJoABYAT2gAFgBK6CBoCR7H0f8GrsjgHgBLSzPQPYk7AA4NNoZ89YCa+ELwAcRbt44MKspT1fAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAJ6ntbpora5aq3Vr1fqfV63VT2P3to9WddGqrlrVulW1/udVq2mNoxZ1UYu6qkWta1Gt/3lV309sHAA8rLU6a62u+9B97Lhurc7G7vUpreqsVV33ofvYcd0qexy1qLNa1HUfuo8d17UIHwcAj+vDd70jfDfHOjWE+/Bd7wjftrUijhxHH77rHeHbtlbEmeMA4Gmt1eqZ4ftxJTx2zw9pVatnhu/HlfDYPT9oXqtnhu/NShiAaen3fPcJ381xMXbv2/o9333Cd3NEjaPf890nfDdH1jgAeFprtRwYwMuxe9/WqpYDAzhqHDWv5aAAnoeNA4CnDQzf1lqtx+5928Dwba2yxlHzQavfbi8YgOk4IIDb2L1vOyCAo8YxMHy7A4DpEMBZ4xi8Ap6HjQOAp9kDzhqHPWCAz0RzFXTUOFwFTVVVq/rix7dfLd6/fb18//b18sd/ffWfVvWFeiej3TnU+1y1/e8DXo3d80Pa/vcBR45j7/uA56HjYLD3X3/5w49fv27bx/uvv/xBvZORHnDp9U5H656EtU8ARz55qXVPwtongCPHUYs6e/ZecPd7meNgsPdvX/91L5Devv5LvZORHnDp9U5LH8K7VsKr1PDd6EN410p4FRu+G10IP70S7v579jgY5G4YbQ71TkZ6wKXXO039nvDdC7OWaXu+u/R7wncvzFrG7fnusqiLmtfy44p43l9wZc/3pKUHXHq9CUgPuPR6AMeRHnDp9SYgPeDS6wEcR3rApdebgPSAS68HcBzpAZdebwLSAy69HsBxpAdcer0JSA+49HoAx5EecOn1JiA94NLrARxHesCl15uA9IBLrwdwHOkBl15vAtIDLr0ewHGkB1x6vQlID7j0egDHkR5w6fUmID3g0usBHEd6wKXXm4D0gEuvB3Ac6QGXXm8C0gMuvR7AcaQHXHq9CUgPuPR6AMeRHnDp9SYgPeDS6wEcR3rApdebgPSAS68HcBzpAZdebwLSAy693mnqvw/4qrVa998FvO7//NPYve2jdd8HfNWq1q2q9T+vWk1rHLWoi1rUVS1qXYtq/c+r+n5i46h2UdWuqtq6ezvauv/zxMbxMtIDLr3eBKQHXHq909JanbVW133oPnZct1ZnY/f6lFZ11qqu+9B97LhulT2OWtRZLeq6D93HjutahI+j2llVu3767WjX3e+xkR5w6fUmID3g0uudjj581zvCd3OsU0O4D9/1U2f6rWMdG8Jd+K53hG/bWhFnjqML3/Xz3o62FsI30gMuvd4EpAdcer3T0Vqtnhm+H1fCY/f8kFa1emb4flwJj93zg+a1emb43qyEI7XVfm9HCx3Hy0sPuPR6E5AecOn1TkO/57tP+G6Oi7F739a6Pd+9zvb9ETWOfs93n/DdHFnj6PZ8h7wlYeMYR3rApdebgPSAS693Glqr5cAAXo7d+7ZWtRwYwFHjqHktBwXwPGwc1ZYDAzhsHONID7j0ehOQHnDp9U7DwPBtrdV67N63DQzf1iprHDUftPrt9oKjDH07Wtg4xpEecOn1JiA94NLrnYYDAjhqEg8I4KhxDAzf7ogy+O0IG8c40gMuvd4EpAdcer3TIICzxjF4BTwPG4cAPkh6wKXXm4D0gEuvdxqaPeCocdgDtgdclR9w6fUmID3g0uudhuYq6KhxuAraVdBV+QGXXm8C0gMuvd7paPvfB7wau+eHtP3vA44cx973Ac9Dx7H/fcCh43h56QGXXm8C0gMuvd7paN2TsPYJ4MgnFrXuSVj7nPEjx1GLOnv2XnD3e5nj6J6Etc9bEjqOl5cecOn1JiA94NLrnZY+hHethFep4bvRh/CulfAqNnw3uhB+eiXc/ffscXQhvGslvBK+t6UHXHq9CUgPuPR6p6l1e8J3L8xapu357tK6PeG7F2YtW9qe7y6Luqh5LT+uiOfV+gu1pjWObk/47oVZy7Ln+6D0gEuvNwHpAZdeD+A40gMuvd4EpAdcej2A40gPuPR6E5AecOn1AI4jPeDS601AesCl1wM4jvSAS683AekBl14P4DjSAy693gSkB1x6PYDjSA+49HoTkB5w6fUAjiM94NLrTUB6wKXXAziO9IBLrzcB6QGXXg/gONIDLr3eBKQHXHo9gONID7j0ehOQHnDp9QCOIz3g0utNQHrApdcDOI70gEuvNwHpAZdeD+A40gMuvd4EpAdcej2A40gPuPR6E5AecOn1AI4jPeDS601AesCl1ztN/fcBX7VW6/67gNf9n38au7d9tO77gK9a1bpVtf7nVatpjaMWdVGLuqpFrWtRrf95Vd9PbBzd9wFfVbV193a0df/niY3jZaQHXHq9CUgPuPR6p6W1OmutrvvQfey4bq3Oxu71Ka3qrFVd96H72HHdKnsctaizWtR1H7qPHde1CB9HtbOqdv3029Guu99jIz3g0utNQHrApdc7HX34rneE7+ZYp4ZwH77rp870W8c6NoS78F3vCN+2tSLOHEcXvuvnvR1tLYRvpAdcer0JSA+49Hqno7VaPTN8P66Ex+75Ia1q9czw/bgSHrvnB81r9czwvVkJR2qr/d6OFjqOl5cecOn1JiA94NLrnYZ+z3ef8N0cF2P3vq11e757ne37I2oc/Z7vPuG7ObLG0e35DnlLwsYxjvSAS683AekBl17vNLRWy4EBvBy7922tajkwgKPGUfNaDgrgedg4qi0HBnDYOMaRHnDp9SYgPeDS652GgeHbWqv12L1vGxi+rVXWOGo+aPXb7QVHGfp2tLBxjCM94NLrTUB6wKXXOw0HBHDUJB4QwFHjGBi+3RFl8NsRNo5xvH/7+q+7YfT+7eu/1DsZ6QGXXu80COCscQxeAc/DxiGAD/L+6y9/uBdIX3/5g3onIz3g0uudhmYPOGoc9oDtAVdVtaovfvzXV/95//b18v3b18v3X3/5v63qC/VORnrApdc7Dc1V0FHjcBW0q6CBz0jb/z7g1dg9P6Ttfx9w5Dj2vg94HjqO/e8DDh0HwJG07klY+wRw5BOLWvckrH3O+JHjqEWdPXsvuPu9zHF0T8La5y0JHQfAEfUhvGslvEoN340+hHethFex4bvRhfDTK+Huv2ePowvhXSvhlfAFPnut2xO+e2HWMm3Pd5d+T/juhVnLuD3fXRZ1UfNaflwRz/sLruL2fHdpF3X/wqylPV8AAAAAAAAAAAAAAAAAAAAAAAAAAGA/b6rq26r6uap+rbr3/bN/93//c/97b8ZpM5b5A+DZZlU1r6o/6n5gPOf4o//3s5dtO8aszB8Ae5hVtxIbEhqPHT/X5xMkszJ/AOxpXg8HwD9V9UtVfVdV51X16s6/e9X//Xf97/3zSJ35kfsfm/kDYC9vquq3un/C/1BV3wys+U3/7+/W/K1ObzVn/gDY23l1FwHdDY7zT1j/w536f9fpXGh0XuYPgD29q/sflX53pNf6ru6v5t4d6bVeyrsyfwDs6bzuh8exV1Vv6v7+5lRXcudl/gDY05u6/bHp73X/wqBjedW/3vbHqbMXeu1PxfwBMMj2BUP/1MuFx8arur2S++2FX/9Q5g+AvS3qZT82fcybuv1R6mKkPva1KPMHwJ5mdfukfawLhp7r7oVFs1G72W1W5g+AAS7r9q0yCT7UTU+Xo3ay22WZPwD2NKvbq6XzMZvZcl7TWMXNyvwBMMD/Vd7qbeND5e9lmr8J2v4/k18r7+um9HcY/R0mvb9T8kfdzPXQxyMeyzd109sfI/fyGPM3QXefXLJ9/FHjf92U/g6jv8Ok93cqtq+Y/WfkXh6zfVtN2v+Amb+JeuoEs338XOOcaPSnP/2dvu2rZX8ZuZfH/FI3PY59dfFd5m+i3tTNV02d183XTT12opnrT3/6i+nvVFxW/sl5O+Qux23lnssyfyflVXUP0v5Q908yCV83pb/D6O8w6f1NzYe6mb/zUTt53Hnd9Phh1E7u+1Dm72SdV9Wfdfskk/R1U+elv0Ocl/4OcV7Z/U3B9ty99GMTn+tV3X5/k5i/z8BDXzd1PmZDd+jvMPo7THp/ybbnLFlqn6l93TWVPmOd183VbJejdvKw89LfIc5Lf4c4r+z+Uk3lxJzaZ2pfd02lz2izyr6Zelb6O8Ss9HeIWWX3l2gqJ+bUPlP7umsqfQJ8NrbvEZ3CHmbavbbmD4BBPlT+vvl55V7F+6HMHwADXNbNydl9rPu7LPMHwACe5HQY8wfAINvPMk69R/Tvuukx7R5v8wfAYH/WzQk6+dt8/hy3lUf9WeYPgAEWdXOS/nXcVu75tW56W4zbyqMWZf4AGGBWmU8RO6/bfc3GbOYJszJ/AAx0WXmruO3V2+W4rex0WeYPgAFmdXu1NPbVsnef7z0btZvdZmX+ABhoUbev6B3ritntK4untHe5KPMHwEC/1+0QeenHK76q27fN/P7Cr38o8wfAILO6/Xzj3+rlQuRV/3rbzy2evdBrfyqzMn8ADHT3I8yX+Dj1Td1euU35oRHmD4DB3tXtk3mrqm+P9FrfPvBa7470Wi/lXZk/AAZ6U7c/Tt3cYnP+ieqf1+1bZTYfm57Kys38ATDYrG5fWLQdJP8eWPPfdT84NhcMzQ7qNs+szB8AB1jU/RP+Zn/zv9V9DPo/df+Co1f933/b/97dfcrP5VaZRZk/AAaa1e0nPn2K47I+n1XbrMwfAAeYVbfi+rOGhcaf/b+fvVzLUWZl/gA40JvqHnt4WVUf6v5FR//0f3/Z/54LhG4zfwAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAADAhPw/kQ4sn5QQQbkAAAAASUVORK5CYII=",,,,fdsa,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,ddixy4zm,,,,,,1
2,m2hwqdnv,,0,0,3,,,,0,,,0.00,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,ddixy4zm,,,,,,1
3,2vkwbbrj,,0,0,3,,,,0,,,0.00,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,ddixy4zm,,,,,,1
1,avs8al3e,,0,3,3,a1_intro_task,Promotion,2020-12-01 11:25:57.522395+00:00,1,,,0.00,1,,,,C:\Users\Roemer\Seafile\wipol-hilfskraefte\programming_experiments\promoting-inno-online - innovators - final\_static\1d6q2u1br.png,1d6q2u1br,,,,dsa,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,d6q2u1br,,,,,,1
2,6l468yjz,,0,0,3,,,,0,,,0.00,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,d6q2u1br,,,,,,1
3,7g1a3ixv,,0,0,3,,,,0,,,0.00,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,d6q2u1br,,,,,,1
1,502kq19f,,0,2,3,a1_intro_task,Task,2020-12-01 11:30:34.754196+00:00,1,,,0.00,1,,,,,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAeAAAAIICAYAAAC2Kz3nAAARhklEQVR4nO3dT27jxrYH4JMddKc3oCV4AQKegNs9vllC7yAZvdmFlEEmzuSNAwPxDm52EO8g2UH3yMosGUkz1RuQauuPbZlUUzykvw8gjO64j08VAf5SLpKKAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACAnBZxE4u4j0VsYhGl/nofP8YvfbcGAOOziGksYlWH7lPHKhYx7btVABiHKnw3J8K37KyIhTAAnG0e6xeG78NKGAA4Q7Xn2yR8t8dN360DwHDNY9kqgOex7Lt1ABiueavVb7UXDAC01C58qwMAaKntCngugAGgPXvAANADd0EDQE+aPgc8j3XfLQPA8C1i+uK94Or7vAkLAL6KKoSfXwlX/134AsBXt4ibmMfyy4p4Xt9wZc8XAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGAUSombUuK+lNiUEqX+el9K/NJ3b02UiJsScV8iNiWi1F/vSwxrHLGIm1jEfSxiE4so9df7+HFg44hyE1HuI8qmOh1lU/95YOMA+MpKiWkpsapD96ljVUpM++71OSViWiJWdeg+daxK5B5HLGIai1jVofvUsYpF8nFEmUaU1fOno6yq7wN4Zerw3ZwI3+2xyRrCdfhuToTv9tikDeEqfDcnwrfsrIhzjqMK383LTkfZCGHg1Skl1i8M3y8r4b57fkyJWL8wfL+shPvu+VHzWL8wfB9WwimVdbPTUZKOA6AD9Z5vk/DdHjd9976r3vNtdLWvj1TjqPd8m4Tv9sg1jmrPt80pSTYOgI6UEsuWAbzsu/ddJWLZMoBTjSPmsWwVwPNk44iybBnAycYB0JGW4VtKiU3fve9qGb6lRK5xxLzV6rfaC06l7ekoycYB0JEzArj03fuuMwI41Thahm91pNL6dCQbB0BHBHCucbReAc+TjUMAAzyv2ANONQ57wPaAgVeiuAs61TjcBe0u6IiIEvHNz++/XVy/f7e8fv9u+fO/vv1PifhGvdEoB4d6r1Vp/hzwuu+eH1OaPwecchyNnwOeJx1H8+eAk47j8q4/vP3p5w/vyu5x/eHtT+qNRvaAy15vPEr1JqwmAZzyjUWlehNWkyt+ynHEIqYv3guuvi/nOKo3YTU5JUnHcXnX79/9dRRI79/9pd5oZA+47PXGpQ7hUyvhddbw3apD+NRKeJ02fLeqEH5+JVz999zjqEL41Ep4LXz3HYbR9lBvNLIHXPZ641SqPeHDG7OW2fZ8TynVnvDhjVnLkm3P95RF3MQ8ll9WxPP6hqt0e76nlJs4vjFrGfZ8H5U94LLXG4DsAZe9HkA3sgdc9noDkD3gstcD6Eb2gMtebwCyB1z2egDdyB5w2esNQPaAy14PoBvZAy57vQHIHnDZ6wF0I3vAZa83ANkDLns9gG5kD7js9QYge8BlrwfQjewBl73eAGQPuOz1ALqRPeCy1xuA7AGXvR5AN7IHXPZ6A5A94LLXA+hG9oDLXm8Asgdc9noA3cgecNnrDUD2gMteD6Ab2QMue70ByB5w2esBdCN7wGWvNwDZAy57PYBuZA+47PUGIHvAZa8H0I3sAZe93gBkD7js9cap/jzg+1JiU38W8Kb+8y9999ZEqT4P+L5EbEpEqb/elxjWOGIRN7GI+1jEJhZR6q/38ePAxlF9HvB9RNlUp6Ns6j8PbByXkT3gstcbgOwBl73euJQS01JiVYfuU8eqlJj23etzSsS0RKzq0H3qWJXIPY5YxDQWsapD96ljFYvk44gyjSir509HWVXfx1b2gMtebwCyB1z2euNRh+/mRPhuj03WEK7Dd/PclX7n2KQN4Sp8NyfCt+ysiHOOowrfzctOR9kI4QfZAy57vQHIHnDZ641HKbF+Yfh+WQn33fNjSsT6heH7ZSXcd8+Pmsf6heH7sBJOqaybnY6SdByXlz3gstcbgOwBl73eONR7vk3Cd3vc9N37rlLt+Ta62tdHqnHUe75Nwnd75BpHtefb5pQkG0c/sgdc9noDkD3gstcbh1Ji2TKAl333vqtELFsGcKpxxDyWrQJ4nmwcUZYtAzjZOPqRPeCy1xuA7AGXvd44tAzfUkps+u59V8vwLSVyjSPmrVa/1V5wKm1PR0k2jn5kD7js9QYge8BlrzcOZwRwqkk8I4BTjaNl+FZHKq1PR7Jx9CN7wGWvNwDZAy57vXEQwLnG0XoFPE82DgF8luwBl73eAGQPuOz1xqHYA041DnvA9oAj8gdc9noDkD3gstcbh+Iu6FTjcBe0u6Aj8gdc9noDkD3gstcbj9L8OeB13z0/pjR/DjjlOBo/BzxPOo7mzwEnHcflZQ+47PUGIHvAZa83HqV6E1aTAE75xqJSvQmryRU/5ThiEdMX7wVX35dzHNWbsJqckqTjuLzsAZe93gBkD7js9calDuFTK+F11vDdqkP41Ep4nTZ8t6oQfn4lXP333OOoQvjUSngtfPdlD7js9QYge8BlrzdOpdoTPrwxa5ltz/eUUu0JH96YtSzZ9nxPWcRNzGP5ZUU8j1LfqDWscVR7woc3Zi3Dnu+jsgdc9noDkD3gstcD6Eb2gMtebwCyB1z2egDdyB5w2esNQPaAy14PoBvZAy57vQHIHnDZ6wF0I3vAZa83ANkDLns9gG5kD7js9QYge8BlrwfQjewBl73eAGQPuOz1ALqRPeCy1xuA7AGXvR5AN7IHXPZ6A5A94LLXA+hG9oDLXm8Asgdc9noA3cgecNnrDUD2gMteD6Ab2QMue70ByB5w2esBdCN7wGWvNwDZAy57PYBuZA+47PUGIHvAZa8H0I3sAZe93gBkD7js9QC6kT3gstcbgOwBl73eONWfB3xfSmzqzwLe1H/+pe/emijV5wHfl4hNiSj11/sSwxrHeJSbiHIfUTbV6Sib+s/OxyOyB1z2egOQPeCy1xuXUmJaSqzq0H3qWJUS0757fU6JmJaIVR26Tx2rErnHMR5lGlFWz5+Osqq+j63sAZe93gBkD7js9cajDt/NifDdHpusIVyH7+a5K/3OsRHCXSvTnRXvqWMjhB9kD7js9QYge8BlrzcepcT6heH7ZSXcd8+PKRHrF4bvl5Vw3z2PW1k3Ox3F+ahlD7js9QYge8BlrzcO9Z5vk/DdHjd9976rVHu+ja729ZFqHONRbtqdjuJ8RP6Ay15vALIHXPZ641BKLFsG8LLv3neViGXLAE41jvEoy5YB7HxE/oDLXm8Asgdc9nrj0DJ8Symx6bv3XS3Dt5TINY7xaHs6ivMR+QMue70ByB5w2euNwxkBnGoSzwjgVOMYj9anw/mIiOv37/46DKPr9+/+Um80sgdc9nrjIIBzjWM8BPA5rj+8/ekokD68/Um90cgecNnrjUOxB5xqHONhD/gcJeKbn//17X+u379bXr9/t7z+8PZ/S8Q36o1G9oDLXm8cirugU41jPNwFDXBSaf4c8Lrvnh9Tmj8HnHIc49H4OWDnA3hdSvUmrCYBnPKNRaV6E1aTK37KcYxHmTYMYOcDeH3qED61El5nDd+tOoRPrYTXwvdSyvQFK+G18AVevVLtCR/emLXMtud7Sr0nfHhj1tKeb1/KTRzfmLW05wsAAAAAAAAAAAAAAAAAAAAAAAAAADRzFRHfR8SvEfF7HH/+7N/13/9af99VP22mZf4AeLFJRMwj4lMcB8ZLjk/1v59ctu00JmH+AGhgEtVKrE1oPHX8Gq8nSCZh/gBoaB6PB8A/EfFbRPwQEbOIeHPw797Uf/9D/X3/PFFn3nH/fTN/ADRyFRF/xPEF/y4ivmtZ87v63x/W/CPGt5ozfwA0NovqJqDD4Jh9xfp3B/X/jvHcaDQL8wdAQx/j+FelP3T0s36I49Xcx45+1qV8DPMHQEOzOA6PrldVV3G8vznUldwszB8ADV3F/q9N/4zjG4O68qb+ebu/Tp1c6Gd/LeYPgFZ2bxj6Jy4XHltvYn8l98eFf/65zB8AjS3isr82fcpV7P8qddFTH00twvwB0NAk9i/aXd0w9FKHNxZNeu3mtEmYPwBauI39R2UyuIuHnm577eS02zB/ADQ0if3V0qzPZnbMYhiruEmYPwBa+L/It3rbuov8e5nmb4B2/8/k98j3cVP6O4/+zpO9vzH5FA9z3fb1iF35Lh56+9RzL08xfwN0+OaS3eNT9P9xU/o7j/7Ok72/sdi9Y/afnnt5yu5jNdn+B8z8DdRzF5jd49fo50KjP/3pb/x275b9redenvJbPPTY993Fh8zfQF3Fw0dNzeLh46aeutDM9ac//aXpbyxuI//FeTfkbvtt5chtmL9ReRPVi7Tv4vgik+HjpvR3Hv2dJ3t/Q3MXD/M367WTp83ioce7Xjs5dhfmb7RmEfE59i8ymT5uahb6O8cs9HeOWeTubwh25+7Sr018qTexf34zMX+vwGMfNzXrs6ED+juP/s6Tvb/Mducss6x9Zu3r0FD6TGsWD3ez3fbayeNmob9zzEJ/55hF7v6yGsqFOWufWfs6NJQ+U5tE7oepJ6G/c0xCf+eYRO7+MhrKhTlrn1n7OjSUPgFejd1nRIewh5ntWVvzB0Ard5F/33wWee/ivQvzB0ALt/FwcfYca3O3Yf4AaMGbnM5j/gBoZfddxlmfEf07HnrM9oy3+QOgtc/xcIHO/Gk+n/tt5Umfw/wB0MIiHi7Sv/fbypHf46G3Rb+tPGkR5g+AFiaR8y1is9jva9JnM8+YhPkDoKXbyLeK21293fbbykm3Yf4AaGES+6ulvu+WPXy/96TXbk6bhPkDoKVF7N/R29cds7t3Fg9p73IR5g+Alv6M/RC59OsV38T+YzN/Xvjnn8v8AdDKJPbfb/xHXC5E3tQ/b/e9xZML/eyvZRLmD4CWDn+FeYlfp17F/sptyC+NMH8AtPYx9i/mJSK+7+hnff/Iz/rY0c+6lI9h/gBo6Sr2f526fcRm9pXqz2L/UZntr03HsnIzfwC0Non9G4t2g+TfLWv+O46DY3vD0OSsbvOZhPkD4AyLOL7gb/c3/xvVr0H/J45vOHpT//339fcd7lO+lkdlFmH+AGhpEvtvfPoax228nlXbJMwfAGeYRLXi+hztQuNz/e8nl2s5lUmYPwDOdBXVaw9vI+Iujm86+qf++9v6+9wgtM/8AQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAD8v+osiyfi1bwagAAAABJRU5ErkJggg==",,,,dssa,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,p4wy52p5,,,,,,1
2,1jeikukb,,0,0,3,,,,0,,,0.00,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,p4wy52p5,,,,,,1
3,fh1eyvde,,0,0,3,,,,0,,,0.00,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,p4wy52p5,,,,,,1
1,zjk2vgrh,,0,3,3,a1_intro_task,Promotion,2020-12-01 11:35:14.648468+00:00,1,,,0.00,1,,,,C:\Users\Roemer\Seafile\wipol-hilfskraefte\programming_experiments\promoting-inno-online - innovators - final\_static\1rjb01lv5.png,1rjb01lv5,,,,cxsc,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,rjb01lv5,,,,,,1
2,7k3vw2g9,,0,0,3,,,,0,,,0.00,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,rjb01lv5,,,,,,1
3,cierz59v,,0,0,3,,,,0,,,0.00,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,rjb01lv5,,,,,,1
1,cnt4m8hk,,0,3,3,a1_intro_task,Promotion,2020-12-01 12:20:49.825973+00:00,1,,,0.00,1,,,,C:\Users\Roemer\Seafile\wipol-hilfskraefte\programming_experiments\promoting-inno-online - innovators - final\_static\1ievf5tk4.png,1ievf5tk4,,,,gfdg,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,ievf5tk4,,,,,,1
2,myhiftuj,,0,0,3,,,,0,,,0.00,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,ievf5tk4,,,,,,1
3,k3oiagbr,,0,0,3,,,,0,,,0.00,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,ievf5tk4,,,,,,1
1,76j0lfp5,,0,3,3,a1_intro_task,Promotion,2020-12-01 12:22:11.532519+00:00,1,,,0.00,1,,,,C:\Users\Roemer\Seafile\wipol-hilfskraefte\programming_experiments\promoting-inno-online - innovators - final\_static\1doj0huuc.png,1doj0huuc,,,,dfg,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,doj0huuc,,,,,,1
2,s1lsqw9z,,0,0,3,,,,0,,,0.00,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,doj0huuc,,,,,,1
3,17zn61vn,,0,0,3,,,,0,,,0.00,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,doj0huuc,,,,,,1
